id,normalized_tweet
8127,"['sundaysongbook', 'sundaymotivation', 'sundaymorning', 'sundaymood', 'nature', 'iphone', 'plus', 'ipad', 'appstore', 'iphone']"
8128,"['still', 'blooming', 'prettiness', 'flower', 'rose', 'iphone', 'iphonography', 'mothersday']"
8129,"['got', 'new', 'phone', 'today', 'samsung', 'galaxy', 'finger', 'print', 'scanner', 'really', 'snappy', 'unlock', 'samsung', 'galaxy']"
8130,"['important', 'asihttp', 'kick', 'posting', 'data', 'iphone', 'repeat', 'love', 'asihttp', 'mobile', 'shipit']"
8131,"['love', 'new', 'phonecase', 'cover', 'android', 'phonecase', 'samsung', 'girl']"
8132,"['ever', 'since', 'got', 'io', 'phone', 'many', 'glitch', 'apple']"
8133,"['photo', 'photography', 'artist', 'reversed', 'thursday', 'mac', 'wacom', 'apple', 'ftw']"
8134,"['happiest', 'guy', 'world', 'moment', 'sony', 'playstation', 'playstation']"
8135,"['like', 'iphonex', 'bit', 'small', 'like', 'big', 'phone', 'iphonex', 'iphone', 'apple', 'applestore', 'samsung', 'smallphones', 'big']"
8136,"['hello', 'gorgeous', 'beautiful', 'perfect', 'gorgeous', 'kiss', 'homescreen', 'iphone']"
8137,"['add', 'skype', 'billybong', 'skype', 'twitter', 'twitterless', 'girl', 'boy', 'ppl', 'sexy', 'house', 'club', 'model', 'iphone', 'iphone', 'iphone']"
8138,"['okay', 'steve', 'job', 'selling', 'icloud', 'get', 'ipad', 'wait', 'iphone', 'apple', 'makebabies']"
8139,"['used', 'love', 'samsung', 'fuckyou', 'phonesucks', 'worstever', 'make', 'last', 'couple', 'month', 'wtf']"
8140,"['haha', 'must', 'worth', 'though', 'hate', 'clock', 'finish', 'nothing', 'much', 'need', 'take', 'phone', 'back', 'gubbed']"
8141,"['week', 'since', 'launching', 'new', 'app', 'please', 'help', 'make', 'follower', 'thanks', 'support', 'followus', 'followyou', 'android', 'mobile', 'apps', 'technology', 'iphone', 'app', 'socialmedia', 'appstore', 'newappstore', 'follow', 'followme', 'follower', 'charity', 'pic', 'twitter', 'com', 'tretgczd']"
8142,"['got', 'finally', 'got', 'watch', 'face', 'setup', 'applewatch', 'watch', 'apple']"
8143,"['thank', 'india', 'sending', 'across', 'newest', 'lens', 'way', 'delhi', 'newgear', 'sony', 'photographerpic', 'twitter', 'com', 'vqvikwihfr']"
8144,"['blackfridaynew', 'samsung', 'galaxy', 'black', 'octa', 'core', 'screen', 'android', 'lte', 'smartphone', 'tagforlikes', 'beautiful', 'self', 'girl', 'picoftheday', 'free', 'shipping', 'producer', 'chinaphone', 'chinawholesale', 'boostmobile', 'phonedeals', 'pic', 'twitter', 'com', 'hik', 'cwtj']"
8145,"['smile', 'instamood', 'instamood', 'igers', 'life', 'positivity', 'iphone', 'girl', 'eye', 'style']"
8146,"['good', 'night', 'io', 'coming', 'fall', 'forget', 'update', 'fall', 'come', 'io', 'apple', 'iphone']"
8147,"['quoted', 'rhyme', 'toted', 'coded', 'boded', 'voted', 'noted', 'coated', 'click', 'rhyme', 'iphone']"
8148,"['misshijabi', 'misshijabi', 'cecy', 'ely', 'new', 'phone', 'house', 'phone', 'samsung', 'samsunggalaxynote', 'nyappy']"
8149,"['apple', 'pip', 'planted', 'actually', 'sprouted', 'one', 'excited', 'little', 'boy', 'apple', 'appleseed', 'sprouted', 'growing', 'gardening', 'garden', 'excited', 'learning', 'learningthroughnature', 'nature']"
8150,"['hack', 'wifi', 'password', 'android', 'apps', 'beautiful', 'cute', 'color', 'igers', 'iphoneonly', 'iphone']"
8151,"['new', 'reallyreal', 'photobooth', 'iphone', 'ipad', 'dating', 'college', 'sorority', 'pic', 'twitter', 'com', 'isihq']"
8152,"['ice', 'snow', 'iphone', 'skyline', 'foto', 'landscape', 'likeforfolow', 'like', 'sucesspic', 'twitter', 'com', 'pdjnd', 'central', 'park', 'lake']"
8153,"['celebrating', 'nothing', 'firework', 'night', 'dark', 'contrast', 'joy', 'spark', 'fire', 'nofilter', 'samsung']"
8154,"['finally', 'got', 'baby', 'apple', 'macbook', 'pro', 'mine', 'baby', 'finally']"
8155,"['shop', 'profile', 'society', 'iphone', 'galaxy', 'samsung', 'case', 'funda', 'carcasa', 'skull', 'pic', 'twitter', 'com', 'glc', 'varkem']"
8156,"['smile', 'remiseenforme', 'instagood', 'goodmoment', 'samsung', 'black', 'nike', 'air', 'max', 'light', 'grey', 'nike', 'men', 'lun', 'pic', 'twitter', 'com', 'khdvaa']"
8157,"['thank', 'apple', 'making', 'imac', 'unusable', 'likely', 'stupid', 'programing', 'bug', 'cause', 'daylightsavings']"
8158,"['really', 'want', 'one', 'lol', 'iphone', 'instagay', 'gurl', 'gayboyproblems', 'fabulous', 'yes', 'sparty']"
8159,"['thanks', 'apple', 'genius', 'bar', 'deleting', 'frickin', 'pix', 'took', 'xmas', 'yellowstone', 'stole', 'hour']"
8160,"['ipod', 'got', 'hole', 'drop', 'softly', 'dropped', 'outside', 'concrete', 'crack', 'ugh']"
8161,"['followsunday', 'followback', 'teamfollowback', 'follow', 'retweet', 'iphone', 'keep', 'thing']"
8162,"['yey', 'thank', 'papa', 'already', 'love', 'phone', 'sony', 'xperial', 'gift', 'newphone']"
8163,"['capture', 'private', 'phone', 'samsung', 'pure', 'original', 'pretty', 'boy', 'smile']"
8164,"['say', 'money', 'open', 'doorsn', 'poked', 'credit', 'card', 'imac', 'came', 'damaged', 'course', 'apple']"
8165,"['restored', 'better', 'ever', 'trust', 'apple', 'music', 'apple']"
8166,"['new', 'toy', 'welcome', 'moto', 'motox', 'motorola', 'smartphone', 'android', 'moto', 'androiduser']"
8167,"['photo', 'polyvore', 'home', 'homedecor', 'decor', 'valentine', 'polyvore', 'decor', 'valentine', 'iphone']"
8168,"['cursed', 'use', 'mac', 'product', 'laptop', 'poisoned', 'load', 'virus', 'everytime', 'try', 'cleaned', 'always', 'came', 'back']"
8169,"['filmmaking', 'finger', 'tip', 'mobile', 'filmmaking', 'filmmaker', 'student', 'budget', 'film', 'iphone', 'iphonelovers']"
8170,"['yehey', 'got', 'bought', 'earpods', 'lost', 'earpods', 'korea', 'apple']"
8171,"['feel', 'happy', 'near', 'happiness', 'sun', 'friend', 'apple', 'play']"
8172,"['pencil', 'sketch', 'photo', 'maker', 'free', 'android', 'apps', 'beautiful', 'cute', 'color', 'igers', 'iphoneonly', 'iphone']"
8173,"['luv', 'many', 'phone', 'case', 'notevenallofthem', 'penguin', 'panda', 'turtle', 'owl', 'blue', 'lace', 'iphone']"
8174,"['old', 'pic', 'geordie', 'snapback', 'hat', 'cap', 'boy', 'teen', 'hot', 'ab', 'peck', 'smile', 'sony', 'xperia', 'poser']"
8175,"['apple', 'limit', 'violating', 'right', 'use', 'want']"
8176,"['strategically', 'placed', 'fruit', 'smiley', 'friday', 'green', 'apple', 'freckly', 'banana']"
8177,"['hmm', 'check', 'video', 'chat', 'iphone', 'evo', 'love']"
8178,"['beauty', 'shopping', 'aliusaexpress', 'iphone', 'io', 'app', 'tikeda', 'oneplus', 'case', 'beauty', 'luxury', 'leather', 'wallet', 'fli']"
8179,"['get', 'lyft', 'affordable', 'ride', 'town', 'term', 'apply', 'iphone', 'weekend', 'retweet']"
8180,"['cheer', 'friday', 'friend', 'bestoftheday', 'samsung', 'photography', 'amazing', 'girl', 'blogger', 'like', 'like', 'followme', 'pretty', 'life', 'style', 'fashion', 'babe', 'beautiful', 'swag', 'picoftheday', 'photooftheday', 'follow', 'smile', 'cute', 'foodpic', 'twitter', 'com', 'btrgydb']"
8181,"['make', 'knockout', 'meal', 'way', 'work', 'busy', 'demanding', 'life', 'eat', 'healthy', 'delicious', 'food', 'without', 'feeling', 'hungry', 'fitness', 'weight', 'loss', 'apple', 'appleipy', 'iphone', 'diet', 'fat', 'loss', 'bestfriend', 'cooking', 'via']"
8182,"['check', 'new', 'print', 'style', 'decor', 'trend', 'awesome', 'sale', 'design', 'home', 'iphone', 'kid', 'parent']"
8183,"['samsung', 'galaxy', 'frontier', 'classic', 'shop', 'happy', 'shopping', 'deal', 'best', 'samsung', 'funpic', 'twitter', 'com', 'iczxmg']"
8184,"['time', 'change', 'problem', 'never', 'worry', 'iphone', 'household', 'gadget']"
8185,"['apple', 'get', 'button', 'phone', 'fixed', 'apple', 'iphone', 'angry', 'selfie']"
8186,"['sad', 'happy', 'time', 'glee', 'graduation', 'senioryear', 'perfection', 'music', 'iphone', 'print']"
8187,"['bairroalto', 'lisboa', 'lisbon', 'pic', 'photo', 'portugal', 'fun', 'glee', 'kiss', 'iphone', 'ipad', 'day', 'nice', 'cool', 'rickydjpic', 'twitter', 'com', 'rfkfpisu']"
8188,"['thanksgiving', 'win', 'apple', 'macbook', 'air', 'retweet', 'follow', 'win', 'thanksgiving']"
8189,"['fell', 'love', 'desk', 'mydesk', 'color', 'wallpaper', 'imac', 'apple', 'cutedesk', 'workinglady']"
8190,"['soundtracking', 'applestore', 'deleated', 'favorite', 'music', 'app', 'damnit', 'apple', 'stupid']"
8191,"['finally', 'news', 'waiting', 'samsung', 'galaxy', 'dubai', 'pic', 'twitter', 'com', 'vsm', 'znccti']"
8192,"['wow', 'get', 'free', 'shipping', 'iphone', 'case', 'ring', 'holder', 'kickstand', 'bumper', 'case', 'shock', 'absorption', 'anti', 'scratch', 'clear', 'back', 'apple', 'iphonese', 'amazon', 'geek', 'tech', 'deal', 'mobile', 'gift', 'io', 'dev', 'beauty', 'pic', 'twitter', 'com', 'injebn']"
8193,"['stay', 'classy', 'apple', 'declares', 'war', 'bitcoin', 'bitcoin']"
8194,"['hateapple', 'never', 'wan', 'applezombie', 'lumia', 'much', 'better', 'iphone', 'different', 'nokia', 'old']"
8195,"['designed', 'apple', 'california', 'ipod', 'classic', 'apple', 'best', 'music']"
8196,"['hateapple', 'really', 'make', 'proprietary', 'charger', 'iphone', 'cash', 'last', 'little', 'bit', 'byebye']"
8197,"['photo', 'pink', 'pretty', 'yummy', 'iphone', 'icecream', 'wow', 'lol', 'japan', 'great', 'food', 'fruit']"
8198,"['try', 'download', 'music', 'instead', 'itunes', 'deletes', 'music', 'let', 'download', 'music', 'itunes', 'apple']"
8199,"['new', 'case', 'iphone', 'hello', 'kitty', 'love', 'new', 'case']"
8200,"['day', 'outta', 'warranty', 'home', 'button', 'stop', 'working', 'apple', 'say', 'tuff', 'shit', 'cool']"
8201,"['fact', 'online', 'course', 'computer', 'week']"
8202,"['matilda', 'sleeping', 'iphonography', 'iphonesia', 'picsoftheday', 'iphone', 'tb', 'crew']"
8203,"['airbay', 'phone', 'case', 'tech', 'iphone', 'apple', 'airpods', 'travel', 'startup', 'innovation', 'pic', 'twitter', 'com', 'assrbx']"
8204,"['itunes', 'approves', 'first', 'adult', 'rated', 'pickup', 'line', 'app', 'iphone', 'romance']"
8205,"['smile', 'smile', 'instapic', 'instagood', 'senyumituibadah', 'sony', 'alpha', 'kayu']"
8206,"['frands', 'applewatch', 'iphone', 'photoftheday', 'friend', 'like', 'like', 'pic', 'twitter', 'com', 'tii']"
8207,"['shoutout', 'apple', 'deleting', 'picture', 'mine', 'apple']"
8208,"['daughter', 'playing', 'sega', 'sonicthehedgehog', 'sony', 'playstation', 'gamingdad']"
8209,"['must', 'new', 'iphone', 'case', 'mail', 'week', 'cute']"
8210,"['love', 'sony', 'walkman', 'sony', 'walkman', 'musiclover', 'addicted', 'instamazing', 'fun', 'smile']"
8211,"['get', 'order', 'sublimation', 'shirt', 'discount', 'code', 'twitter', 'check', 'iphone', 'case']"
8212,"['nice', 'view', 'dinner', 'palembang', 'iphone', 'instagram', 'dinner', 'eat']"
8213,"['fucking', 'pissed', 'fuck', 'apple', 'product', 'turn', 'shit', 'smfh', 'apple', 'junk']"
8214,"['apple', 'day', 'keep', 'doctor', 'away', 'wallprint', 'painting', 'green', 'apple', 'fridaypic', 'twitter', 'com', 'qifgcwu']"
8215,"['smoothie', 'banana', 'apple', 'homemade', 'morning', 'breakfast', 'smoothie', 'banana', 'apple', 'day']"
8216,"['followsunday', 'followback', 'teamfollowback', 'follow', 'retweet', 'iphone', 'keep', 'thing']"
8217,"['want', 'phone', 'haha', 'nofilter', 'samsung', 'galaxyace', 'instadaily', 'emrm', 'design', 'brush', 'bos']"
8218,"['barclays', 'cheque', 'arrived', 'beautiful', 'new', 'iphone', 'week', 'happy', 'day']"
8219,"['xcode', 'small', 'improvement', 'really', 'make', 'life', 'easier', 'way', 'apple', 'apple', 'xcode', 'beta', 'iosdev']"
8220,"['would', 'like', 'wish', 'amazing', 'day', 'make', 'every', 'minute', 'count', 'tl', 'today', 'iphone', 'accessory', 'news', 'life', 'june']"
8221,"['iphone', 'reveals', 'problem', 'predictable', 'technology', 'apple', 'iphone', 'thingsweallhate', 'mobile', 'iphone']"
8222,"['say', 'hello', 'inky', 'new', 'note', 'hehe', 'samsung', 'galaxy', 'note']"
8223,"['download', 'apps', 'anymore', 'good', 'bye', 'instagram', 'good', 'bye', 'facebook', 'app', 'stupid', 'pissedoff', 'apple']"
8224,"['keep', 'messing', 'dang', 'email', 'shut', 'ugh', 'apple']"
8225,"['sony', 'vision', 'dks', 'studio', 'janvier', 'via', 'music', 'france', 'life', 'djisquadfamily', 'sony', 'friend']"
8226,"['apple', 'fuckyou', 'calendar', 'rant', 'fucking', 'mac', 'calendar', 'fucking', 'center']"
8227,"['fuck', 'apple', 'get', 'rid', 'ipod', 'classic', 'raging', 'ihatetouch']"
8228,"['sister', 'got', 'ipad', 'birthday', 'birthday', 'princess', 'cute', 'ginger', 'ipad', 'apple']"
8229,"['latest', 'mac', 'mini', 'model', 'boot', 'bit', 'mode', 'default', 'nice', 'apple']"
8230,"['one', 'favorite', 'picture', 'boyfriend', 'iphone', 'couple', 'stitch', 'angel', 'case']"
8231,"['downloaded', 'desert', 'danger', 'yet', 'iphone', 'newest', 'addicting', 'action', 'packed', 'strategy', 'game', 'io', 'iphone', 'iphonex', 'iphone', 'action', 'sunday', 'fun', 'funtimes', 'sundayfunday', 'dad', 'peace', 'amazon', 'pubg', 'fortnite', 'player', 'lifetime', 'movie', 'gamer', 'freeapp', 'appstorepic', 'twitter', 'com', 'iqio', 'ggyma']"
8232,"['please', 'stop', 'talking', 'insanely', 'great', 'user', 'experience', 'fucking', 'care', 'insane', 'notgreat', 'apple', 'fuckapple']"
8233,"['got', 'phone', 'month', 'ago', 'charger', 'already', 'broken', 'angrybecky']"
8234,"['new', 'phone', 'samsung', 'galaxy', 'selfie', 'mirrorselfie', 'latinapride', 'pretty', 'followme']"
8235,"['iphone', 'app', 'store', 'mind', 'boggling', 'problem', 'thing', 'love', 'appstore', 'apple']"
8236,"['apple', 'used', 'known', 'customerservice', 'customersatisfaction']"
8237,"['love', 'mylife', 'aliceslider', 'daughter', 'mom', 'mylove', 'apple', 'smile']"
8238,"['new', 'toy', 'arrived', 'samsung', 'galaxy', 'tab', 'tablet', 'photo', 'instagood', 'instaphoto']"
8239,"['galaxy', 'sale', 'might', 'big', 'disappointment', 'samsung', 'apple', 'iphone', 'iphonex', 'android', 'io', 'competition', 'adoption', 'trend', 'mobile', 'smartphone', 'smarthome', 'tech', 'info', 'news', 'consumer', 'satisfaction', 'online', 'onlineshopping', 'shopping', 'pic', 'twitter', 'com', 'ovc', 'zxcjlh']"
8240,"['got', 'new', 'phone', 'samsung', 'galaxy', 'mobile', 'phone', 'decent', 'white', 'new']"
8241,"['new', 'phone', 'day', 'say', 'hello', 'iphone', 'iphonex', 'amazing', 'apple', 'geek', 'iphone', 'shotoniphonex', 'pic', 'twitter', 'com', 'kyc', 'escvxc']"
8242,"['si', 'got', 'iphone', 'apple', 'iphone', 'awesome', 'great', 'best', 'black', 'tech', 'like', 'instagood']"
8243,"['would', 'like', 'wish', 'amazing', 'day', 'make', 'every', 'minute', 'count', 'tl', 'today', 'iphone', 'accessory', 'news', 'life', 'august']"
8244,"['goodafeternon', 'new', 'samsung', 'galaxy', 'siv', 'beautiful', 'money', 'instagram', 'bestoftheday']"
8245,"['cry', 'iphone', 'sync', 'want', 'azelia', 'bank', 'new', 'album', 'nottoomuch']"
8246,"['every', 'time', 'plug', 'phone', 'say', 'charging', 'battery', 'dy', 'faster']"
8247,"['sunday', 'going', 'relax', 'homealone', 'time', 'moviestime', 'apple']"
8248,"['dear', 'apple', 'insanity', 'possessed', 'keyboard', 'input', 'itunes', 'artwork', 'screensaver', 'rendering', 'unexitable']"
8249,"['love', 'ipod', 'screen', 'crack', 'probably', 'favorite', 'thing', 'world', 'happen', 'apple']"
8250,"['first', 'reaction', 'new', 'headphone', 'whoa', 'like', 'listening', 'music', 'christmas', 'sony']"
8251,"['kate', 'mummy', 'general', 'picture', 'good', 'god', 'nice', 'day', 'family', 'today', 'rain', 'sony', 'sonynex']"
8252,"['worst', 'phone', 'company', 'ever', 'prized', 'product', 'software', 'update', 'device']"
8253,"['iphone', 'swag', 'iphonesonly', 'iphone', 'apple', 'swag', 'tagsforlikes']"
8254,"['finally', 'got', 'new', 'phone', 'wish', 'came', 'programmed', 'apps', 'samsung', 'android']"
8255,"['apple', 'democratic', 'tosser', 'tech', 'industry', 'micro', 'oft', 'anywhere', 'near', 'evil', 'compared', 'apple']"
8256,"['conversation', 'haha', 'friendsinlowplaces', 'garthbrooks', 'friend', 'iphone']"
8257,"['iphone', 'come', 'soon', 'meanwhile', 'still', 'waiting', 'day', 'counting', 'since', 'placed', 'order', 'apple']"
8258,"['check', 'apple', 'iphone', 'plus', 'rose', 'gold', 'mobile', 'smartphone', 'tmobile', 'apple', 'bar', 'via', 'iphone']"
8259,"['never', 'actually', 'hated', 'technology', 'much', 'apple', 'failed', 'io']"
8260,"['pc', 'exquisite', 'squishy', 'random', 'charm', 'iphone', 'strap', 'toy', 'decor', 'free', 'shop', 'style', 'sale', 'today', 'giveawaypic', 'twitter', 'com', 'jhusdvlm']"
8261,"['love', 'sharing', 'life', 'iphone', 'lifemates', 'soulmates', 'studio']"
8262,"['happy', 'portland', 'urixcr', 'pdx', 'oregon', 'portland', 'samsung', 'building', 'poststicks']"
8263,"['love', 'beach', 'oceanmedallion', 'oceanoptimism', 'oceanwaves', 'ocean', 'oceanwaves', 'nature', 'iphone', 'ipad', 'io']"
8264,"['phone', 'need', 'fixed', 'cba', 'whole', 'temporary', 'number', 'huffing', 'puffing', 'want', 'nice', 'new', 'iphone']"
8265,"['got', 'new', 'iphone', 'monday', 'apple', 'iphone', 'icloud', 'new', 'shiny']"
8266,"['cant', 'believe', 'paid', 'button', 'click', 'cause', 'airport', 'wasnt', 'working', 'apple']"
8267,"['like', 'share', 'want', 'lighting', 'usb', 'cable', 'iphone', 'iphone', 'pic', 'twitter', 'com', 'jak', 'jrn']"
8268,"['dec', 'sour', 'kingcrowley', 'king', 'kushking', 'ink', 'iphone', 'loud', 'loyalty', 'pothead', 'producer', 'photooftheday', 'music', 'money', 'model', 'ceo', 'beardgang', 'atx', 'singer', 'songwriting', 'weed']"
8269,"['dragon', 'dragon', 'selfie', 'gameofthrones', 'ringlight', 'daenarys', 'targaryen', 'washington', 'usa', 'seattle', 'selfietime', 'iphonography', 'iphonex', 'portrait', 'apple']"
8270,"['dear', 'apple', 'suck', 'would', 'sell', 'something', 'conk', 'cant', 'opened', 'fixed', 'missingmyipod']"
8271,"['thank', 'panget', 'surprise', 'iphone', 'iphone', 'bliss', 'valentine', 'panget', 'sungit']"
8272,"['excited', 'galaxysiv', 'samsung', 'android', 'unpacked', 'google', 'timesquare', 'newyork', 'thursday']"
8273,"['stupid', 'ipod', 'need', 'information', 'app', 'wont', 'even', 'let', 'open', 'grr']"
8274,"['new', 'mobile', 'phone', 'sony', 'xperia', 'fun', 'great', 'egypt', 'dubai', 'kuwait', 'morocco']"
8275,"['happy', 'mother', 'day', 'love', 'baby', 'fitmom', 'motivation', 'iphone', 'igers']"
8276,"['child', 'nikon', 'sigma', 'photo', 'iphone', 'iphone', 'instagram', 'summer', 'beach', 'brazil', 'riodejaneiro']"
8277,"['photo', 'train', 'iphonesia', 'photooftheday', 'instagood', 'iphone', 'iphoneonly', 'iphone']"
8278,"['mom', 'iphone', 'instagram', 'liked', 'mom', 'cute']"
8279,"['bored', 'samsung', 'lemon', 'milktea', 'yellow', 'food', 'drink', 'bored', 'cute', 'lemon', 'boy']"
8280,"['yeah', 'next', 'main', 'camera', 'sony', 'came', 'house', 'release', 'day', 'thereleaseday', 'sony', 'mynextmaincamera', 'myfirstmirrorlesscamera', 'pleasurepic', 'twitter', 'com', 'rhuygtv']"
8281,"['found', 'phone', 'auto', 'correct', 'apple', 'sued', 'samsung', 'infringement', 'input', 'function', 'iphonesucks']"
8282,"['like', 'people', 'spam', 'gold', 'wow', 'iphone', 'guide', 'spam', 'dating', 'porn', 'free', 'car', 'house', 'work', 'nokia', 'apps', 'let', 'spam', 'begin']"
8283,"['apple', 'money', 'grabber', 'new', 'sim', 'money', 'new', 'adaptor', 'money', 'fork', 'new', 'docking', 'station', 'etc']"
8284,"['new', 'apps', 'iphone', 'people', 'sailing', 'italy', 'appstore', 'mobile', 'apple', 'travel']"
8285,"['make', 'suck', 'much', 'io', 'smd', 'apple']"
8286,"['wow', 'way', 'escape', 'problem', 'express', 'feeling', 'even', 'apple']"
8287,"['youtube', 'murder', 'antoinette', 'chase', 'murder', 'documentary', 'history', 'killer', 'videolife', 'like', 'like', 'socialmediameisje', 'murderedandchromed', 'silviosantos', 'instasport', 'firmawde', 'iphone']"
8288,"['would', 'phone', 'correct', 'hate', 'ichat', 'iphone']"
